frame,AID,AgentCount
465,Grass,80
465,Predator,12
465,Prey,119
466,Grass,80
466,Predator,12
466,Prey,119
467,Grass,80
467,Predator,12
467,Prey,118
468,Grass,80
468,Predator,12
468,Prey,117
469,Grass,80
469,Predator,12
469,Prey,116
470,Grass,80
470,Predator,12
470,Prey,115
471,Grass,80
471,Predator,12
471,Prey,116
472,Grass,80
472,Predator,12
472,Prey,115
473,Grass,80
473,Predator,12
473,Prey,114
474,Grass,80
474,Predator,12
474,Prey,113
475,Grass,80
475,Predator,12
475,Prey,113
476,Grass,80
476,Predator,12
476,Prey,113
477,Grass,80
477,Predator,12
477,Prey,114
478,Grass,80
478,Predator,12
478,Prey,112
479,Grass,80
479,Predator,12
479,Prey,111
480,Grass,80
480,Predator,12
480,Prey,111
481,Grass,80
481,Predator,12
481,Prey,111
482,Grass,80
482,Predator,12
482,Prey,112
483,Grass,80
483,Predator,12
483,Prey,112
484,Grass,80
484,Predator,12
484,Prey,113
485,Grass,80
485,Predator,12
485,Prey,112
486,Grass,80
486,Predator,12
486,Prey,111
487,Grass,80
487,Predator,12
487,Prey,112
488,Grass,80
488,Predator,12
488,Prey,112
489,Grass,80
489,Predator,12
489,Prey,111
490,Grass,80
490,Predator,12
490,Prey,111
491,Grass,80
491,Predator,12
491,Prey,111
492,Grass,80
492,Predator,12
492,Prey,111
493,Grass,80
493,Predator,12
493,Prey,110
494,Grass,80
494,Predator,12
494,Prey,111
495,Grass,80
495,Predator,12
495,Prey,110
496,Grass,80
496,Predator,12
496,Prey,109
497,Grass,80
497,Predator,12
497,Prey,109
498,Grass,80
498,Predator,12
498,Prey,108
499,Grass,80
499,Predator,12
499,Prey,108
500,Grass,80
500,Predator,12
500,Prey,109
501,Grass,80
501,Predator,12
501,Prey,109
502,Grass,80
502,Predator,12
502,Prey,110
503,Grass,80
503,Predator,13
503,Prey,109
504,Grass,80
504,Predator,13
504,Prey,108
505,Grass,80
505,Predator,13
505,Prey,107
506,Grass,80
506,Predator,13
506,Prey,104
507,Grass,80
